A7YPWY1	OC-514	OC-514 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A4MDWY1	OT-506	OT-506 Приймальний лоток (необх. за відсутності фінішера)	 	13013,33	2602,67	15616	122,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A87GWY1	FS-536	FS-536 Фінішер-степлер (зшив. до 50 арк) Скоби: SK-602, необх. RU-513	 	104533,33	20906,67	125440	980,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер з буклетним модулем, (зшив. до 50 арк.) Скоби: SK-602. Необх. RU-513	 	197333,33	39466,67	236800	1850,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87HWY1	FS-537	FS-537 Фінішер (зшив. до 100 арк.) Скоби: MS-10A. Необх. RU-513	 	245333,33	49066,67	294400	2300,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87HWYA	FS-537SD	FS-537SD Фінішер з буклетним модулем (зшив. до 100 арк.) Скоби: MS-10A. Необх. RU-513	 	352000	70400	422400	3300,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A63GWY1	ZU-609	ZU-609 Пристрій для Z-складання (опція до FS-537(SD))	 	394666,67	78933,33	473600	3700,00
A10CWY2	JS-602	JS-602 Додатковий вих. лоток до 100 арк. (опція до FS-537(SD)) (несумісний з PI-507)	 	32000	6400	38400	300,00
A8C6WY1	PI-507	PI-507 Пристрій для вкладання обкладинок. (опція до FS-537(SD)) (несумісний з JS-602)	 	97066,67	19413,33	116480	910,00
A99KW21	PK-523	PK-523 Перфоратор (2/4 точки) (опція до FS-537(SD))	 	45333,33	9066,67	54400	425,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2 одиниці, якщо є DF-704)	 	57600	11520	69120	540,00
A888WY2	HD-524	HD-524 Резервний HDD (HDD mirroring) для гарантії захисту даних	 	19200	3840	23040	180,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi)	 	19733,33	3946,67	23680	185,00
A0X9WY1	AU-102	AU-102 Пристрій ідентифікації (сканер капілярів пальця)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY2	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A883022	FK-514	FK-514 Факс модуль (для другої лінії факсу необх другий модуль FK-514)	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A9UVWY2	CU-102	CU-102 Система додаткової фільтрації повітря	 	31466,67	6293,33	37760	295,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
9967004865	AH-101x 	AH-101x Тримач для верхньої кришки/DF (для людей з обмеж. можливост.)	 	5013,33	1002,67	6016	47,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
4623485		Key Counter Connection	 	10880	2176	13056	102,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A9HFWY1	PC-115 	PC-115 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A9HFWY2	PC-215 	PC-215 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A9HFWY3	PC-415 	PC-415 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
9967003545	DK-510  	DK-510 Тумба-пiдставка C258/(C)308/(C)368/(C)458/(C)558/C658	 	13653,33	2730,67	16384	128,00
A9EFWY1	LU-207	LU-207 Касета великої місткості 2500 арк  (макс.SRА3,A3+), 52-256 г/м2	 	234666,67	46933,33	281600	2200,00
A87VWY1	LU-302	LU-302 Касета великої місткості 3000 аркушiв (А4, 52-256 г/м2)	 	138666,67	27733,33	166400	1300,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
A4MDWY1	OT-506	OT-506 Приймальний лоток (необх. за відсутності фінішера)	 	13013,33	2602,67	15616	122,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A87GWY1	FS-536	FS-536 Фінішер-степлер (зшив. до 50 арк) Скоби: SK-602, необх. RU-513	 	104533,33	20906,67	125440	980,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер з буклетним модулем, (зшив. до 50 арк.) Скоби: SK-602. Необх. RU-513	 	197333,33	39466,67	236800	1850,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87HWY1	FS-537	FS-537 Фінішер (зшив. до 100 арк.) Скоби: MS-10A. Необх. RU-513	 	245333,33	49066,67	294400	2300,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87HWYA	FS-537SD	FS-537SD Фінішер з буклетним модулем (зшив. до 100 арк.) Скоби: MS-10A. Необх. RU-513	 	352000	70400	422400	3300,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A63GWY1	ZU-609	ZU-609 Пристрій для Z-складання (опція до FS-537(SD))	 	394666,67	78933,33	473600	3700,00
A10CWY2	JS-602	JS-602 Додатковий вих. лоток до 100 арк. (опція до FS-537(SD)) (несумісний з PI-507)	 	32000	6400	38400	300,00
A8C6WY1	PI-507	PI-507 Пристрій для вкладання обкладинок. (опція до FS-537(SD)) (несумісний з JS-602)	 	97066,67	19413,33	116480	910,00
A99KW21	PK-523	PK-523 Перфоратор (2/4 точки) (опція до FS-537(SD))	 	45333,33	9066,67	54400	425,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2 одиниці, якщо є DF-704)	 	57600	11520	69120	540,00
A888WY2	HD-524	HD-524 Резервний HDD (HDD mirroring) для гарантії захисту даних	 	19200	3840	23040	180,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi)	 	19733,33	3946,67	23680	185,00
A0X9WY1	AU-102	AU-102 Пристрій ідентифікації (сканер капілярів пальця)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY2	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A883022	FK-514	FK-514 Факс модуль (для другої лінії факсу необх другий модуль FK-514)	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A9UVWY2	CU-102	CU-102 Система додаткової фільтрації повітря	 	31466,67	6293,33	37760	295,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
9967004865	AH-101x 	AH-101x Тримач для верхньої кришки/DF (для людей з обмеж. можливост.)	 	5013,33	1002,67	6016	47,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
4623485		Key Counter Connection	 	10880	2176	13056	102,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
A9EFWY1	LU-207	LU-207 Касета великої місткості 2500 арк  (макс.SRА3,A3+), 52-256 г/м2	 	234666,67	46933,33	281600	2200,00
A87VWY1	LU-302	LU-302 Касета великої місткості 3000 арк (макс.А4), 52-256 г/м2	 	138666,67	27733,33	166400	1300,00
A4NHWY4	HT-509	HT-509 Обігрівач для зниж. вологості паперу (для касет PC-110 / 210 / 410 / LU-302) (8 тижнів допоставка в Європу)	 	16000	3200	19200	150,00
A10CWY2	JS-602	JS-602 Додатковий лоток для паперу ємністю до 100 арк. до фінішеру FS-537(SD) (несумісний з PI-507) 	 	32000	6400	38400	300,00
A8C6WY1	PI-507 	PI-507 Пристрій для вставки обкладинок опційно до фінішеру FS-537 (несумісний з JS-602)	 	97066,67	19413,33	116480	910,00
A63GWY1	ZU-609	ZU-609 Пристрій Z-складання та перфорації (2 або 4 отвори) до фінішеру FS-535	 	394666,67	78933,33	473600	3700,00
A99KW21	PK-523	PK-523 Пристрій для перфорації (2 або 4 отвори) до фінішеру FS-537/SD	 	45333,33	9066,67	54400	425,00
A87GWY1	FS-536	FS-536 Фінішер зовнішній. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520). Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки,. Створення готових брошюр - ні. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ні. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ні. Вкладання обкладинки (Post insertion) - ні	 	104533,33	20906,67	125440	980,00
A87JWY2	RU-513	RU-513 Модуль просування паперу (обов'язковий до FS-536(SD))		13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер зовнішній з буклетним пристроєм. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520), фальцювання, готові брошури. Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки, по центру листа 2точки буклетне. Створення готових брошюр - ТАК. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ТАК. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ТАК. Вкладання обкладинки (Post insertion) - ні	 	183466,67	36693,33	220160	1720,00
A87JWY2	RU-513	RU-513 Модуль просування паперу (обов'язковий до FS-536(SD))		13866,67	2773,33	16640	130,00
A87HWY1	FS-537	FS-537 Фінішер зовнішній Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-521), фальцювання, готові брошури (з SD-512). Макс. зшитих листів - 100 арк.. Вихідна місткість (для листів 80 г/м2) - 3,200 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки, (по центру листа 2 точки буклетне з SD-512). Створення готових брошюр - ТАК (з SD-512). Перфорація - ТАК (з PK-521). Фальцювання 2Х (по середині) - ТАК (з SD-512). Фальцювання 3Х (Z-тип) - ТАК (з ZU-606). Фальцювання 3Х (П-тип) - ТАК (з SD-512). Вкладання обкладинки (Post insertion) - ТАК (з PI-505)	 	245333,33	49066,67	294400	2300,00
A3ETW21	PK-520	PK-520 Пристрій для перфорації (2 або 4 точки) до FS-536/SD	 	32000	6400	38400	300,00
A4MDWY1	OT-506	OT-506 Приймальний лоток (необхідний при відсутності фінішера)	 	12906,67	2581,33	15488	121,00
A883022	FK-514	FK-514 Факс модуль	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Перфоратор відсканованих оригіналів (монтується до DF)	 	2880	576	3456	27,00
A88AWY2	EK-608	EK-608 Плата розширення USB (інтерфейс для клавіатури та спікера)	 	9706,67	1941,33	11648	91,00
A87DWY2	EK-609	EK-609 Плата розширення USB (інтерфейс для клавіатури та спікера), Bluetooth	 	19733,33	3946,67	23680	185,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2х SC-508)	 	57600	11520	69120	540,00
A0X9WY1	AU-102	AU-102 Пристрій біометр. ідентифікації (сканер капілярів пальця).(необхідний WT-506)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
4599211		Key Counter Kit 4. Includes counter and socket. Order connection also!	 	12053,33	2410,67	14464	113,00
4623485		Key Counter Connection. Additional order for key counter and socket required.	 	10880	2176	13056	102,00
A0PDW26	LK-102 v3	LK-102 v3 iOption: Сертифікат захисту e-mail S/MIME, цифр. підпис, мета-данні при скануванні PDF (необхдний UK-204)	 	18666,67	3733,33	22400	175,00
A0PDW2T	LK-105 v4	LK-105 v3 iOption: Створення PDF із пошуком (Searchable PDFs, PPTX, PDF/A 1b) (необхідний UK-204)	 	33600	6720	40320	315,00
A0PDW29	LK-106	LK-106 iOption: Друк штрих-кодів (необхідний UK-204)	 	42666,67	8533,33	51200	400,00
A0PDW2F	LK-107	LK-107 iOption: Друк шрифтів Unicode (необхідний UK-204)	 	48533,33	9706,67	58240	455,00
A0PDW2G	LK-108	LK-108 iOption: Друк OCR шрифтів (необхідний UK-204)	 	25600	5120	30720	240,00
A0PDW2U	LK-110 v2	LK-110 v2 iOption: Формати файлів DOCX, XLSX and PDF/A замінює LK-102v3 & LK-105v3. (необхідний UK-204)	 	38933,33	7786,67	46720	365,00
A0PDW2K	LK-111	LK-111 iOption: ThinPrint клієнт, зниження завантаження в мережі (UK-204 - НЕ ПОТРІБЕН)	 	3626,67	725,33	4352	34,00
A0PDW2V	LK-115 v2	LK-115 v2 Вмикає Trusted Platform Module (TPM) 		4800	960	5760	45,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A8HDWY1	OT-508	OT-508 Вихідний лоток на 150 арк. (необхідний при відсутності фінішера)	 	12906,67	2581,33	15488	121,00
A8H7WY1	LU-205	LU-205 Касета великої місткості, 2500 арк. A4/SRA3, 64-256 г/м2	 	245333,33	49066,67	294400	2300,00
A8H6WY1	LU-303	LU-303 Касета великої місткості, 3000 арк., А4/В5, 64-256 г/м2	 	138666,67	27733,33	166400	1300,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
A87GWY1	FS-536	FS-536 Фінішер-степлер (зшив. до 50 арк) Скоби: SK-602, необх. RU-513	 	104533,33	20906,67	125440	980,00
A87KWY1	RU-515	RU-515 Модуль просування паперу (обов'язковий до FS-536(SD) / FS-537(SD))	 	13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер з буклетним модулем, (зшив. до 50 арк.) Скоби: SK-602. Необх. RU-513	 	197333,33	39466,67	236800	1850,00
A87KWY1	RU-515	RU-515 Модуль просування паперу (обов'язковий до FS-536(SD) / FS-537(SD))	 	13866,67	2773,33	16640	130,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки) (опція до FS-536(SD))	 	32000	6400	38400	300,00
A87HWY1	FS-537	FS-537 Фінішер-степлер (зшив. до 100 арк.), потребує RU-515	 	245333,33	49066,67	294400	2300,00
A87KWY1	RU-515	RU-515 Модуль просування паперу (обов'язковий до FS-536(SD) / FS-537(SD))	 	13866,67	2773,33	16640	130,00
A87HWYA	FS-537SD	FS-537SD Фінішер з буклетним модулем (зшив. до 100 арк.), з буклетним пристроєм, потребує RU-515	 	352000	70400	422400	3300,00
A87KWY1	RU-515	RU-515 Модуль просування паперу (обов'язковий до FS-536(SD) / FS-537(SD))	 	13866,67	2773,33	16640	130,00
A63GWY1	ZU-609	ZU-609 Пристрій для Z-складання та з можливостями перфорації (для інсталяції необх. FS-537/SD)	 	394666,67	78933,33	473600	3700,00
A10CWY2	JS-602	JS-602 Додатковий вих. лоток до 100 арк. (опція до FS-537(SD)) (несумісний з PI-507)	 	32000	6400	38400	300,00
A8C6WY1	PI-507	PI-507 Пристрій для вкладання обкладинок. (опція до FS-537(SD)) (несумісний з JS-602)	 	97066,67	19413,33	116480	910,00
A99KW21	PK-523	PK-523 Перфоратор (2/4 точки) (опція до FS-537(SD))	 	45333,33	9066,67	54400	425,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2 од., якщо є DF-703)	 	57600	11520	69120	540,00
A888WY2	HD-524	HD-524 Резервний HDD (HDD mirroring) для гарантії захисту даних	 	19200	3840	23040	180,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi)	 	19733,33	3946,67	23680	185,00
A8H9WY1	EK-610	EK-604 Плата розширення USB (інтерфейс для клавіатури та спікера)	 	13226,67	2645,33	15872	124,00
A8HAWY1	EK-611	EK-605 Плата розширення USB (інтерфейс для клавіатури та спікера), Bluetooth	 	20266,67	4053,33	24320	190,00
A8HCWY1	WT-513	WT-513 Стіл для монтажу панелі управління справа, в PP-стилі	 	89066,67	17813,33	106880	835,00
A92D021	FK-516	FK-516 Факс	 	90133,33	18026,67	108160	845,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A0X9WY1	AU-102	AU-102 Пристрій ідентифікації (сканер капілярів пальця) (потрібен EK-608 або EK-609)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення AU-102	 	8960	1792	10752	84,00
A4NRWY1	KH-102	KH-102 Тримач для USB клавіатури	 	6506,67	1301,33	7808	61,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A8WCWY1	UK-501	UK-501 Датчик виявлення подвійного листа при скануванні в ADF	 	22400	4480	26880	210,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
4623485		Key Counter Connection	 	10880	2176	13056	102,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
